date_time,date,time,air_temperature_oC,relative_humidity_percent,solar_radiation_kj.m2,rainfall_mm,windspeed_m.s
2009-10-14T18:59:59Z,2009-10-14,18:59:59,16.2,78.1,27,0,2.3
2009-10-14T19:59:59Z,2009-10-14,19:59:59,15.4,80.9,0,0,1.9
2009-10-14T20:59:59Z,2009-10-14,20:59:59,14.8,78.8,0.36,0,1
2009-10-14T21:59:59Z,2009-10-14,21:59:59,13.6,78.1,0.36,0,1
2009-10-14T22:59:59Z,2009-10-14,22:59:59,13.2,77.7,0,0,0.6
2009-10-14T23:59:59Z,2009-10-14,23:59:59,12,80.6,0,0,0.6
2009-10-15T00:59:59Z,2009-10-15,00:59:59,12.5,80.5,0,0,0.7
2009-10-15T01:59:59Z,2009-10-15,01:59:59,13,79.6,0,0,1.1
2009-10-15T02:59:59Z,2009-10-15,02:59:59,12.1,81.6,0.36,0,1.5
2009-10-15T03:59:59Z,2009-10-15,03:59:59,12.2,81.7,0,0,1.2
2009-10-15T04:59:59Z,2009-10-15,04:59:59,12.1,82.1,0.36,0,1.6
2009-10-15T05:59:59Z,2009-10-15,05:59:59,12.6,79.6,20.16,0,2.3
2009-10-15T06:59:59Z,2009-10-15,06:59:59,14.4,72.2,537.48,0,2.5
2009-10-15T07:59:59Z,2009-10-15,07:59:59,17.3,64.1,1338.84,0,2.6
2009-10-15T08:59:59Z,2009-10-15,08:59:59,19.7,53.4,2176.92,0,2.9
2009-10-15T09:59:59Z,2009-10-15,09:59:59,21.7,48.3,2787.84,0,2.9
2009-10-15T10:59:59Z,2009-10-15,10:59:59,23.7,39.8,3296.88,0,2.6
2009-10-15T11:59:59Z,2009-10-15,11:59:59,24.8,34.4,3538.44,0,2.3
2009-10-15T12:59:59Z,2009-10-15,12:59:59,26.5,33.1,3544.92,0,2.4
2009-10-15T13:59:59Z,2009-10-15,13:59:59,27,29,3316.32,0,2.2
2009-10-15T14:59:59Z,2009-10-15,14:59:59,27.2,26.8,2866.68,0,2.2
2009-10-15T15:59:59Z,2009-10-15,15:59:59,27.7,26,2221.2,0,2
2009-10-15T16:59:59Z,2009-10-15,16:59:59,26.1,31,1419.48,0,2.3
2009-10-15T17:59:59Z,2009-10-15,17:59:59,24.2,32,605.16,0,2.1
2009-10-15T18:59:59Z,2009-10-15,18:59:59,20.4,48.2,34.92,0,1.2
2009-10-15T19:59:59Z,2009-10-15,19:59:59,18.7,55.9,0.36,0,1
2009-10-15T20:59:59Z,2009-10-15,20:59:59,16.7,63.1,0,0,0.8
2009-10-15T21:59:59Z,2009-10-15,21:59:59,17.1,58.8,0,0,1.1
2009-10-15T22:59:59Z,2009-10-15,22:59:59,16.6,62.4,0,0,1.3
2009-10-15T23:59:59Z,2009-10-15,23:59:59,16.7,59.9,0,0,2
2009-10-16T00:59:59Z,2009-10-16,00:59:59,15.7,64.2,0.36,0,2.2
2009-10-16T01:59:59Z,2009-10-16,01:59:59,15.6,63.4,0,0,2.1
2009-10-16T02:59:59Z,2009-10-16,02:59:59,14.5,67.8,0,0,2.3
2009-10-16T03:59:59Z,2009-10-16,03:59:59,14.2,66.9,0.36,0,2.3
2009-10-16T04:59:59Z,2009-10-16,04:59:59,14.1,67.2,-0.36,0,2.4
2009-10-16T05:59:59Z,2009-10-16,05:59:59,13.8,67.1,19.08,0,2.9
2009-10-16T06:59:59Z,2009-10-16,06:59:59,15.8,59.7,559.44,0,3.3
2009-10-16T07:59:59Z,2009-10-16,07:59:59,18.5,49.6,1381.68,0,3.6
2009-10-16T08:59:59Z,2009-10-16,08:59:59,22.1,41.5,2165.4,0,3.8
2009-10-16T09:59:59Z,2009-10-16,09:59:59,24.7,35.9,2822.76,0,3.7
2009-10-16T10:59:59Z,2009-10-16,10:59:59,26.3,32.7,3296.52,0,3.5
2009-10-16T11:59:59Z,2009-10-16,11:59:59,28.5,29.1,3547.44,0,3.6
2009-10-16T12:59:59Z,2009-10-16,12:59:59,30.3,26,3556.44,0,3.3
2009-10-16T13:59:59Z,2009-10-16,13:59:59,31.1,24.3,3318.84,0,2.8
2009-10-16T14:59:59Z,2009-10-16,14:59:59,30.7,24.8,2861.64,0,3
2009-10-16T15:59:59Z,2009-10-16,15:59:59,30.9,25.8,2201.04,0,2.7
2009-10-16T16:59:59Z,2009-10-16,16:59:59,29.8,25.5,1419.84,0,3.1
2009-10-16T17:59:59Z,2009-10-16,17:59:59,28,28.2,600.48,0,2.4
2009-10-16T18:59:59Z,2009-10-16,18:59:59,25.4,32.7,40.68,0,1.5
2009-10-16T19:59:59Z,2009-10-16,19:59:59,24,33.2,0,0,1.7
2009-10-16T20:59:59Z,2009-10-16,20:59:59,22.4,34.8,0.36,0,1.4
2009-10-16T21:59:59Z,2009-10-16,21:59:59,22.1,32.4,0,0,1.6
2009-10-16T22:59:59Z,2009-10-16,22:59:59,23.3,26.6,0,0,2.6
2009-10-16T23:59:59Z,2009-10-16,23:59:59,22.9,25.1,0.36,0,3
2009-10-17T00:59:59Z,2009-10-17,00:59:59,22.3,26.2,0,0,3.2
2009-10-17T01:59:59Z,2009-10-17,01:59:59,21.7,29.2,0,0,2.3
2009-10-17T02:59:59Z,2009-10-17,02:59:59,21.5,30.4,0,0,2.4
2009-10-17T03:59:59Z,2009-10-17,03:59:59,20.4,32,0.36,0,3
2009-10-17T04:59:59Z,2009-10-17,04:59:59,20.1,33.7,0,0,3.3
2009-10-17T05:59:59Z,2009-10-17,05:59:59,19.7,34.7,21.96,0,3
2009-10-17T06:59:59Z,2009-10-17,06:59:59,21.7,33.9,546.48,0,2.3
2009-10-17T07:59:59Z,2009-10-17,07:59:59,24.9,27.3,1359.36,0,2.4
2009-10-17T08:59:59Z,2009-10-17,08:59:59,28.2,22,2138.76,0,2
2009-10-17T09:59:59Z,2009-10-17,09:59:59,31.7,19.2,2791.44,0,2.1
2009-10-17T10:59:59Z,2009-10-17,10:59:59,33.6,18.7,3261.6,0,2.2
2009-10-17T11:59:59Z,2009-10-17,11:59:59,34.9,20,3505.32,0,2.4
2009-10-17T12:59:59Z,2009-10-17,12:59:59,36,18.8,3515.4,0,2.3
2009-10-17T13:59:59Z,2009-10-17,13:59:59,38.4,16.1,3290.4,0,2.2
2009-10-17T14:59:59Z,2009-10-17,14:59:59,37.9,15.6,2833.2,0,1.7
2009-10-17T15:59:59Z,2009-10-17,15:59:59,32.8,25.3,2160.72,0,2
2009-10-17T16:59:59Z,2009-10-17,16:59:59,34.2,22.9,1380.24,0,1.9
2009-10-17T17:59:59Z,2009-10-17,17:59:59,31.3,29.1,565.56,0,1.3
2009-10-17T18:59:59Z,2009-10-17,18:59:59,25.3,44.2,40.68,0,0.8
2009-10-17T19:59:59Z,2009-10-17,19:59:59,21.3,62.8,0,0,0.6
2009-10-17T20:59:59Z,2009-10-17,20:59:59,19,72.9,0,0,0.5
2009-10-17T21:59:59Z,2009-10-17,21:59:59,17.7,78.4,0.36,0,0.5
2009-10-17T22:59:59Z,2009-10-17,22:59:59,16.5,82.8,0.36,0,0.5
2009-10-17T23:59:59Z,2009-10-17,23:59:59,15.8,84,0,0,0.5
2009-10-18T00:59:59Z,2009-10-18,00:59:59,14.7,84.6,0.36,0,0.5
2009-10-18T01:59:59Z,2009-10-18,01:59:59,15,80,0,0,0.6
2009-10-18T02:59:59Z,2009-10-18,02:59:59,17.6,67.2,0.36,0,1
2009-10-18T03:59:59Z,2009-10-18,03:59:59,18.3,73.3,0,0,1.5
2009-10-18T04:59:59Z,2009-10-18,04:59:59,19.2,87.9,0,0,1.8
2009-10-18T05:59:59Z,2009-10-18,05:59:59,19.1,87.2,13.32,0,2.5
2009-10-18T06:59:59Z,2009-10-18,06:59:59,19.3,84.8,196.2,0,2
2009-10-18T07:59:59Z,2009-10-18,07:59:59,20.3,77.2,644.4,0,2.3
2009-10-18T08:59:59Z,2009-10-18,08:59:59,22.9,70,2112.12,0,2.9
2009-10-18T09:59:59Z,2009-10-18,09:59:59,21.5,76.9,1467.36,0,3.2
2009-10-18T10:59:59Z,2009-10-18,10:59:59,22.1,67.2,1884.96,0,2.8
2009-10-18T11:59:59Z,2009-10-18,11:59:59,23.2,67.5,2668.32,0,2.5
2009-10-18T12:59:59Z,2009-10-18,12:59:59,22.9,67.7,2001.6,0,2.2
2009-10-18T13:59:59Z,2009-10-18,13:59:59,23.7,67.3,3289.32,0,2.2
2009-10-18T14:59:59Z,2009-10-18,14:59:59,23,66.4,2819.88,0,2.2
2009-10-18T15:59:59Z,2009-10-18,15:59:59,22.9,67.9,2165.04,0,1.8
2009-10-18T16:59:59Z,2009-10-18,16:59:59,21,74.3,1233,0,1.9
2009-10-18T17:59:59Z,2009-10-18,17:59:59,19.2,79.8,557.28,0,1.5
2009-10-18T18:59:59Z,2009-10-18,18:59:59,17.8,85.6,35.64,0,1.3
2009-10-18T19:59:59Z,2009-10-18,19:59:59,16.6,87.5,0.36,0,0.9
2009-10-18T20:59:59Z,2009-10-18,20:59:59,17.7,85.5,0,0,0.9
2009-10-18T21:59:59Z,2009-10-18,21:59:59,17.4,82.3,0,0,1.6
2009-10-18T22:59:59Z,2009-10-18,22:59:59,16.8,83,0.36,0,1.1
2009-10-18T23:59:59Z,2009-10-18,23:59:59,16.9,81.8,0,0,1.4
2009-10-19T00:59:59Z,2009-10-19,00:59:59,17,81.7,0,0,1.8
2009-10-19T01:59:59Z,2009-10-19,01:59:59,16.8,82.3,0,0,2.3
2009-10-19T02:59:59Z,2009-10-19,02:59:59,16.3,82.1,-0.36,0,1.9
2009-10-19T03:59:59Z,2009-10-19,03:59:59,16.2,81.5,0,0,1.7
2009-10-19T04:59:59Z,2009-10-19,04:59:59,15.9,82,0,0,1.6
2009-10-19T05:59:59Z,2009-10-19,05:59:59,15.8,79.3,11.52,0,1.7
2009-10-19T06:59:59Z,2009-10-19,06:59:59,16.4,74.9,202.68,0,2
2009-10-19T07:59:59Z,2009-10-19,07:59:59,17.7,71.2,724.68,0,1.9
2009-10-19T08:59:59Z,2009-10-19,08:59:59,17.2,64.5,1078.2,0,2.9
2009-10-19T09:59:59Z,2009-10-19,09:59:59,20,57.8,1733.4,0,2.9
2009-10-19T10:59:59Z,2009-10-19,10:59:59,18.8,66.5,2002.32,0,3.1
2009-10-19T11:59:59Z,2009-10-19,11:59:59,21.2,52.7,3643.92,0,3.3
2009-10-19T12:59:59Z,2009-10-19,12:59:59,20.1,54,3107.52,0,3.6
2009-10-19T13:59:59Z,2009-10-19,13:59:59,20.4,53.1,3266.28,0,3.3
2009-10-19T14:59:59Z,2009-10-19,14:59:59,20.5,52,2922.48,0,3.3
2009-10-19T15:59:59Z,2009-10-19,15:59:59,18.8,51.6,2265.48,0,3.4
2009-10-19T16:59:59Z,2009-10-19,16:59:59,18.1,54.8,1490.4,0,3.5
2009-10-19T17:59:59Z,2009-10-19,17:59:59,16.8,63.5,644.76,0,3.2
2009-10-19T18:59:59Z,2009-10-19,18:59:59,15.4,72.7,50.76,0,2.5
2009-10-19T19:59:59Z,2009-10-19,19:59:59,14.9,75.8,0,0,2
2009-10-19T20:59:59Z,2009-10-19,20:59:59,13.8,80.6,0,0,1.2
2009-10-19T21:59:59Z,2009-10-19,21:59:59,13.1,83.4,0.36,0,0.8
2009-10-19T22:59:59Z,2009-10-19,22:59:59,13.3,69.9,0,0,1.7
2009-10-19T23:59:59Z,2009-10-19,23:59:59,12.8,70.8,0,0,1.9
2009-10-20T00:59:59Z,2009-10-20,00:59:59,11.8,75.9,0,0,1.9
2009-10-20T01:59:59Z,2009-10-20,01:59:59,11,79.5,0,0,1.5
2009-10-20T02:59:59Z,2009-10-20,02:59:59,10.6,80,0,0,1.6
2009-10-20T03:59:59Z,2009-10-20,03:59:59,9.9,82.1,0.36,0,1.5
2009-10-20T04:59:59Z,2009-10-20,04:59:59,10.3,79.8,0.36,0,1.4
2009-10-20T05:59:59Z,2009-10-20,05:59:59,9.9,80.3,32.76,0,1.4
2009-10-20T06:59:59Z,2009-10-20,06:59:59,13.5,68.8,603.72,0,1.8
2009-10-20T07:59:59Z,2009-10-20,07:59:59,15.7,61.9,1139.4,0,1.6
2009-10-20T08:59:59Z,2009-10-20,08:59:59,17.2,55.4,2204.64,0,2.2
2009-10-20T09:59:59Z,2009-10-20,09:59:59,17.5,52.7,2471.4,0,2.4
2009-10-20T10:59:59Z,2009-10-20,10:59:59,19.1,49,3121.56,0,2.5
2009-10-20T11:59:59Z,2009-10-20,11:59:59,21.5,44.4,3598.56,0,2.3
2009-10-20T12:59:59Z,2009-10-20,12:59:59,21.5,41.7,3234.96,0,2.3
2009-10-20T13:59:59Z,2009-10-20,13:59:59,19.6,52,3299.76,0,3.3
2009-10-20T14:59:59Z,2009-10-20,14:59:59,19.1,50.1,2866.32,0,4.1
2009-10-20T15:59:59Z,2009-10-20,15:59:59,18.8,53,2191.68,0,4.1
2009-10-20T16:59:59Z,2009-10-20,16:59:59,17.5,57,1386.72,0,4
2009-10-20T17:59:59Z,2009-10-20,17:59:59,16.8,65.9,589.32,0,3.7
2009-10-20T18:59:59Z,2009-10-20,18:59:59,15.7,71.1,50.4,0,2.7
2009-10-20T19:59:59Z,2009-10-20,19:59:59,14.9,73.6,0,0,2.4
2009-10-20T20:59:59Z,2009-10-20,20:59:59,14.8,76,0,0,2.3
2009-10-20T21:59:59Z,2009-10-20,21:59:59,13.3,80.4,0,0,1.5
2009-10-20T22:59:59Z,2009-10-20,22:59:59,12.6,80.7,-0.36,0,1.4
2009-10-20T23:59:59Z,2009-10-20,23:59:59,12.2,73.6,0,0,1
2009-10-21T00:59:59Z,2009-10-21,00:59:59,14,65.6,0.36,0,1.8
2009-10-21T01:59:59Z,2009-10-21,01:59:59,13,69.9,-0.36,0,2.4
2009-10-21T02:59:59Z,2009-10-21,02:59:59,12.5,71.4,0.36,0,2
2009-10-21T03:59:59Z,2009-10-21,03:59:59,11.3,75,0.36,0,1.3
2009-10-21T04:59:59Z,2009-10-21,04:59:59,10.8,76.2,0,0,1.2
2009-10-21T05:59:59Z,2009-10-21,05:59:59,11,75.8,30.24,0,1.3
2009-10-21T06:59:59Z,2009-10-21,06:59:59,14.9,59.9,612.36,0,1.2
2009-10-21T07:59:59Z,2009-10-21,07:59:59,17.3,50.8,1432.44,0,2.7
2009-10-21T08:59:59Z,2009-10-21,08:59:59,19.6,43.1,2214.72,0,2.7
2009-10-21T09:59:59Z,2009-10-21,09:59:59,21.7,40,2861.28,0,2.4
2009-10-21T10:59:59Z,2009-10-21,10:59:59,23.6,36.6,3323.52,0,2.1
2009-10-21T11:59:59Z,2009-10-21,11:59:59,24.9,33.8,3565.08,0,1.8
2009-10-21T12:59:59Z,2009-10-21,12:59:59,22.9,46.7,3557.52,0,2.7
2009-10-21T13:59:59Z,2009-10-21,13:59:59,23.5,45.1,3336.12,0,3.5
2009-10-21T14:59:59Z,2009-10-21,14:59:59,21.5,53.2,2870.28,0,3.9
2009-10-21T15:59:59Z,2009-10-21,15:59:59,20,61.7,2211.48,0,4.4
2009-10-21T16:59:59Z,2009-10-21,16:59:59,20.2,57.9,1416.96,0,3.8
2009-10-21T17:59:59Z,2009-10-21,17:59:59,18.2,72,565.92,0,3
2009-10-21T18:59:59Z,2009-10-21,18:59:59,17.2,78.8,61.56,0,2.6
2009-10-21T19:59:59Z,2009-10-21,19:59:59,16.9,77.4,0,0,1.8
2009-10-21T20:59:59Z,2009-10-21,20:59:59,16.2,77.6,0.36,0,1.8
2009-10-21T21:59:59Z,2009-10-21,21:59:59,15.2,80.7,0.36,0,1
2009-10-21T22:59:59Z,2009-10-21,22:59:59,14.7,79.7,0,0,1.2
2009-10-21T23:59:59Z,2009-10-21,23:59:59,13.2,84,0.36,0,0.9
2009-10-22T00:59:59Z,2009-10-22,00:59:59,11.3,89.2,0.36,0,0.5
2009-10-22T01:59:59Z,2009-10-22,01:59:59,11.6,90,0,0,0.6
2009-10-22T02:59:59Z,2009-10-22,02:59:59,10.4,91.1,0,0,0.5
2009-10-22T03:59:59Z,2009-10-22,03:59:59,9,91.9,0,0,0.5
2009-10-22T04:59:59Z,2009-10-22,04:59:59,8.9,92.6,0.36,0,0.5
2009-10-22T05:59:59Z,2009-10-22,05:59:59,8,93.9,33.48,0,0.5
2009-10-22T06:59:59Z,2009-10-22,06:59:59,13.7,84,654.84,0,0.6
2009-10-22T07:59:59Z,2009-10-22,07:59:59,16.1,69.3,1433.16,0,1.4
2009-10-22T08:59:59Z,2009-10-22,08:59:59,17.7,64.8,2210.4,0,1.7
2009-10-22T09:59:59Z,2009-10-22,09:59:59,19.7,59,2863.8,0,1.7
2009-10-22T10:59:59Z,2009-10-22,10:59:59,21.9,51.8,3344.76,0,1.7
2009-10-22T11:59:59Z,2009-10-22,11:59:59,21.1,60.5,3061.08,0,2
2009-10-22T12:59:59Z,2009-10-22,12:59:59,22,61.5,3569.76,0,3.6
2009-10-22T13:59:59Z,2009-10-22,13:59:59,22,60.6,2886.48,0,3.6
2009-10-22T14:59:59Z,2009-10-22,14:59:59,23.2,53.3,2588.04,0,3.6
2009-10-22T15:59:59Z,2009-10-22,15:59:59,22.1,60.5,2118.24,0,3.5
2009-10-22T16:59:59Z,2009-10-22,16:59:59,20.9,65.2,1445.04,0,3.7
2009-10-22T17:59:59Z,2009-10-22,17:59:59,19.7,71.5,588.6,0,3.1
2009-10-22T18:59:59Z,2009-10-22,18:59:59,19.2,75.8,53.28,0,1.8
2009-10-22T19:59:59Z,2009-10-22,19:59:59,18,76.9,0,0,0.9
2009-10-22T20:59:59Z,2009-10-22,20:59:59,19,66.3,0,0,1.6
2009-10-22T21:59:59Z,2009-10-22,21:59:59,18.1,67.9,0,0,2
2009-10-22T22:59:59Z,2009-10-22,22:59:59,16.8,72.3,0.36,0,2
2009-10-22T23:59:59Z,2009-10-22,23:59:59,16.2,74.7,0,0,2.1
2009-10-23T00:59:59Z,2009-10-23,00:59:59,15.4,76.7,-0.36,0,2.3
2009-10-23T01:59:59Z,2009-10-23,01:59:59,14.5,80,0,0,2.3
2009-10-23T02:59:59Z,2009-10-23,02:59:59,12.6,84.4,-0.36,0,1.1
2009-10-23T03:59:59Z,2009-10-23,03:59:59,11.8,88.5,0,0,0.6
2009-10-23T04:59:59Z,2009-10-23,04:59:59,11.3,90.7,0.36,0,0.5
2009-10-23T05:59:59Z,2009-10-23,05:59:59,11.5,90.9,30.6,0,0.5
2009-10-23T06:59:59Z,2009-10-23,06:59:59,16.2,75.4,648.36,0,1
2009-10-23T07:59:59Z,2009-10-23,07:59:59,18.1,66.9,1504.8,0,1.9
2009-10-23T08:59:59Z,2009-10-23,08:59:59,19.5,61.8,1858.32,0,2.5
2009-10-23T09:59:59Z,2009-10-23,09:59:59,21.3,54.6,2884.32,0,2.5
2009-10-23T10:59:59Z,2009-10-23,10:59:59,23,49.4,3021.48,0,2.2
2009-10-23T11:59:59Z,2009-10-23,11:59:59,24.8,48.6,3015.72,0,2.2
2009-10-23T12:59:59Z,2009-10-23,12:59:59,24.8,46.2,3408.48,0,2.4
2009-10-23T13:59:59Z,2009-10-23,13:59:59,26.1,41.7,3370.32,0,2.7
2009-10-23T14:59:59Z,2009-10-23,14:59:59,26.2,41.9,2859.48,0,2.9
2009-10-23T15:59:59Z,2009-10-23,15:59:59,25.5,42.7,2207.52,0,3
2009-10-23T16:59:59Z,2009-10-23,16:59:59,24.2,45.3,1390.68,0,3
2009-10-23T17:59:59Z,2009-10-23,17:59:59,22.5,49.8,643.32,0,3.2
2009-10-23T18:59:59Z,2009-10-23,18:59:59,20.7,54.3,60.84,0,2.7
2009-10-23T19:59:59Z,2009-10-23,19:59:59,19.6,55.9,0.36,0,2.7
2009-10-23T20:59:59Z,2009-10-23,20:59:59,18.3,60.6,0,0,3.4
2009-10-23T21:59:59Z,2009-10-23,21:59:59,16.9,64.6,0.36,0,3
2009-10-23T22:59:59Z,2009-10-23,22:59:59,16.2,66.2,0.36,0,3
2009-10-23T23:59:59Z,2009-10-23,23:59:59,15.5,67,0.36,0,2.9
2009-10-24T00:59:59Z,2009-10-24,00:59:59,15.2,67,0.36,0,2.8
2009-10-24T01:59:59Z,2009-10-24,01:59:59,14.8,67.5,0.36,0,2.9
2009-10-24T02:59:59Z,2009-10-24,02:59:59,14,70.1,0,0,2.5
2009-10-24T03:59:59Z,2009-10-24,03:59:59,13.7,70.8,-0.36,0,2.1
2009-10-24T04:59:59Z,2009-10-24,04:59:59,13.8,70.9,0,0,1.9
2009-10-24T05:59:59Z,2009-10-24,05:59:59,14.2,70.1,28.8,0,2.9
2009-10-24T06:59:59Z,2009-10-24,06:59:59,15.3,67.6,397.08,0,2.4
2009-10-24T07:59:59Z,2009-10-24,07:59:59,16.2,65.7,797.76,0,4
2009-10-24T08:59:59Z,2009-10-24,08:59:59,19,55.7,1289.16,0,2.8
2009-10-24T09:59:59Z,2009-10-24,09:59:59,18.8,58,1639.44,0,3.8
2009-10-24T10:59:59Z,2009-10-24,10:59:59,20.6,52.3,1476.72,0,3.6
2009-10-24T11:59:59Z,2009-10-24,11:59:59,21.3,49.7,2305.8,0,3.9
2009-10-24T12:59:59Z,2009-10-24,12:59:59,20.8,50.8,1697.04,0,4.3
2009-10-24T13:59:59Z,2009-10-24,13:59:59,22,49,885.24,0,3.3
2009-10-24T14:59:59Z,2009-10-24,14:59:59,21.3,48.8,706.32,0,4
2009-10-24T15:59:59Z,2009-10-24,15:59:59,21.2,49,592.56,0,3.4
2009-10-24T16:59:59Z,2009-10-24,16:59:59,21,48.2,289.8,0,3.8
2009-10-24T17:59:59Z,2009-10-24,17:59:59,20.2,53.3,66.6,0,3.6
2009-10-24T18:59:59Z,2009-10-24,18:59:59,18.8,63.2,14.04,0,2.7
2009-10-24T19:59:59Z,2009-10-24,19:59:59,20.4,52.4,0,0,3.3
2009-10-24T20:59:59Z,2009-10-24,20:59:59,20.4,52.4,0,0,4.1
2009-10-24T21:59:59Z,2009-10-24,21:59:59,19.9,53.4,0,0,3.9
2009-10-24T22:59:59Z,2009-10-24,22:59:59,20,52.8,0.36,0,3.6
2009-10-24T23:59:59Z,2009-10-24,23:59:59,19.2,55.5,0,0,4.2
2009-10-25T00:59:59Z,2009-10-25,00:59:59,18.1,61.1,0,0,4.3
2009-10-25T01:59:59Z,2009-10-25,01:59:59,16.7,67.6,0,0,3.5
2009-10-25T02:59:59Z,2009-10-25,02:59:59,16.1,68.8,0,0,2.8
2009-10-25T03:59:59Z,2009-10-25,03:59:59,15.8,69.6,0,0,2.6
2009-10-25T04:59:59Z,2009-10-25,04:59:59,15.6,69.1,0,0,3.3
2009-10-25T05:59:59Z,2009-10-25,05:59:59,15.7,67.8,36.36,0,4
2009-10-25T06:59:59Z,2009-10-25,06:59:59,17.2,62.2,576,0,5
2009-10-25T07:59:59Z,2009-10-25,07:59:59,19.2,57.2,1360.44,0,4.8
2009-10-25T08:59:59Z,2009-10-25,08:59:59,22,49.2,2125.44,0,3.3
2009-10-25T09:59:59Z,2009-10-25,09:59:59,25.4,41.8,2766.96,0,3.4
2009-10-25T10:59:59Z,2009-10-25,10:59:59,27.5,38.2,3236.4,0,3
2009-10-25T11:59:59Z,2009-10-25,11:59:59,30.1,30.9,3502.08,0,3
2009-10-25T12:59:59Z,2009-10-25,12:59:59,31.4,31.4,3499.56,0,2.4
2009-10-25T13:59:59Z,2009-10-25,13:59:59,32.6,28.3,3246.84,0,2.3
2009-10-25T14:59:59Z,2009-10-25,14:59:59,32,27.3,2650.32,0,2.4
2009-10-25T15:59:59Z,2009-10-25,15:59:59,31.8,28.9,1762.2,0,2.3
2009-10-25T16:59:59Z,2009-10-25,16:59:59,31.9,28.6,1422.36,0,1.9
2009-10-25T17:59:59Z,2009-10-25,17:59:59,30,32.4,585.72,0,1.6
2009-10-25T18:59:59Z,2009-10-25,18:59:59,22.8,59.5,56.88,0,2
2009-10-25T19:59:59Z,2009-10-25,19:59:59,22.6,56.8,0,0,2
2009-10-25T20:59:59Z,2009-10-25,20:59:59,21.4,63.4,0,0,1.4
2009-10-25T21:59:59Z,2009-10-25,21:59:59,21.8,63,0,0,0.9
2009-10-25T22:59:59Z,2009-10-25,22:59:59,22.5,58.4,0,0,1.6
2009-10-25T23:59:59Z,2009-10-25,23:59:59,22,63.8,0,0,1
2009-10-26T00:59:59Z,2009-10-26,00:59:59,20.7,76.3,-0.36,0,1.3
2009-10-26T01:59:59Z,2009-10-26,01:59:59,18.7,86.3,0,0,1.5
2009-10-26T02:59:59Z,2009-10-26,02:59:59,18.7,85.4,0,0,0.8
2009-10-26T03:59:59Z,2009-10-26,03:59:59,18,86.8,0,0,0.9
2009-10-26T04:59:59Z,2009-10-26,04:59:59,17.7,88.5,0.36,0,0.5
2009-10-26T05:59:59Z,2009-10-26,05:59:59,18.4,86.7,19.08,0,0.9
2009-10-26T06:59:59Z,2009-10-26,06:59:59,19.9,84,209.52,0,1
2009-10-26T07:59:59Z,2009-10-26,07:59:59,21.8,78.7,593.64,0,0.8
2009-10-26T08:59:59Z,2009-10-26,08:59:59,23.4,70.3,972.72,0,1.6
2009-10-26T09:59:59Z,2009-10-26,09:59:59,24,62.8,772.92,0,1.4
2009-10-26T10:59:59Z,2009-10-26,10:59:59,22.2,81.1,511.2,0,1.6
2009-10-26T11:59:59Z,2009-10-26,11:59:59,23.1,75.5,599.04,0.2,0.9
2009-10-26T12:59:59Z,2009-10-26,12:59:59,22,80.4,584.64,0,1.8
2009-10-26T13:59:59Z,2009-10-26,13:59:59,23.2,75.1,752.04,0,2
2009-10-26T14:59:59Z,2009-10-26,14:59:59,23.1,74,1235.52,0,2.4
2009-10-26T15:59:59Z,2009-10-26,15:59:59,22.2,74.9,507.6,0,2.2
2009-10-26T16:59:59Z,2009-10-26,16:59:59,21.7,78.4,256.32,0,1.9
2009-10-26T17:59:59Z,2009-10-26,17:59:59,21.1,80.2,281.16,0,1.8
2009-10-26T18:59:59Z,2009-10-26,18:59:59,20.5,81.1,52.2,0,1.4
2009-10-26T19:59:59Z,2009-10-26,19:59:59,20,83.4,0.36,0,1
2009-10-26T20:59:59Z,2009-10-26,20:59:59,18.7,87.1,0.36,0,1
2009-10-26T21:59:59Z,2009-10-26,21:59:59,18.1,89.3,0,0,0.9
2009-10-26T22:59:59Z,2009-10-26,22:59:59,17.7,90.4,0.36,0,0.6
2009-10-26T23:59:59Z,2009-10-26,23:59:59,17.9,89.8,0.36,0,0.7
2009-10-27T00:59:59Z,2009-10-27,00:59:59,17.8,88.7,0.36,0,1
2009-10-27T01:59:59Z,2009-10-27,01:59:59,16.9,89.8,0.36,0,1
2009-10-27T02:59:59Z,2009-10-27,02:59:59,15.6,91.8,0,0,0.5
2009-10-27T03:59:59Z,2009-10-27,03:59:59,14.9,93.2,0.36,0,0.5
2009-10-27T04:59:59Z,2009-10-27,04:59:59,16.5,93.4,0.72,0,0.6
2009-10-27T05:59:59Z,2009-10-27,05:59:59,17,91,9.72,0,0.7
2009-10-27T06:59:59Z,2009-10-27,06:59:59,19.5,84.8,460.44,0,0.7
2009-10-27T07:59:59Z,2009-10-27,07:59:59,23,68.3,1379.52,0,1.1
2009-10-27T08:59:59Z,2009-10-27,08:59:59,22.8,71.4,2121.84,0.2,1.9
2009-10-27T09:59:59Z,2009-10-27,09:59:59,24,67.2,2551.68,0,2.3
2009-10-27T10:59:59Z,2009-10-27,10:59:59,22.8,70.2,1434.24,0,2.3
2009-10-27T11:59:59Z,2009-10-27,11:59:59,24.9,63.8,1806.84,0,2.2
2009-10-27T12:59:59Z,2009-10-27,12:59:59,26.2,59.3,2825.64,0,2.4
2009-10-27T13:59:59Z,2009-10-27,13:59:59,25.7,60,3240.36,0,2.1
2009-10-27T14:59:59Z,2009-10-27,14:59:59,25.5,61,2693.16,0,2.2
